run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_samples,final_steps,aggregation,frequency_bucket_reduction
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,hard_rank,tail,post,290.04,108.53413557558383,471.5458644244162,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,soft_rank,head,post,521.9037493484406,144.89383747680637,898.9136612200748,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,hard_rank,head,post,103.03,0.0,258.2165244462191,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,soft_rank,mid,post,1123.3774500846685,671.8416577659892,1574.9132424033478,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,hard_rank,mid,post,461.16499999999996,212.1463897790696,710.1836102209303,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,soft_rank,tail,post,1116.0546641859137,689.7384677428677,1542.3708606289597,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_3x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,3,2304,hard_rank,tail,post,430.45000000000005,185.18788889756286,675.7121111024372,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_4x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,4,3072,soft_rank,head,post,468.38824015117984,0.0,944.212495903099,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_4x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,4,3072,hard_rank,head,post,61.355000000000004,0.0,253.18397109538785,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_4x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,4,3072,soft_rank,mid,post,1279.2228191601826,687.115855996481,1871.329782323884,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
